Time (elapsed) ,ECG (mV),Resp C (mV),Resp A (mV),Resp N (mV), SpO2 (mV)
00:00:36.840,-0.015,-0.036,-0.019,-0.038,95.000
00:00:36.850,-0.005,-0.029,-0.016,-0.035,95.000
00:00:36.860,-0.015,-0.027,-0.016,-0.032,95.000
00:00:36.870,-0.025,-0.025,-0.016,-0.029,95.000
00:00:36.880,-0.035,-0.023,-0.016,-0.026,95.000
00:00:36.890,-0.035,-0.021,-0.016,-0.023,95.000
00:00:36.900,-0.045,-0.019,-0.016,-0.020,95.000
00:00:36.910,-0.050,-0.025,-0.021,-0.017,95.000
00:00:36.920,-0.060,-0.031,-0.026,-0.014,95.000
00:00:36.930,-0.060,-0.037,-0.031,-0.011,95.000
00:00:36.940,-0.075,-0.043,-0.036,-0.008,95.000
00:00:36.950,-0.060,-0.049,-0.041,-0.006,96.000
00:00:36.960,-0.080,-0.048,-0.041,-0.003,96.000
00:00:36.970,-0.070,-0.047,-0.042,0.000,96.000
00:00:36.980,-0.075,-0.046,-0.042,0.003,96.000
00:00:36.990,-0.075,-0.045,-0.043,0.006,96.000
00:00:37.000,-0.095,-0.045,-0.043,0.008,96.000
00:00:37.010,-0.075,-0.044,-0.044,0.011,96.000
00:00:37.020,-0.090,-0.043,-0.044,0.014,96.000
00:00:37.030,-0.080,-0.042,-0.044,0.017,96.000
00:00:37.040,-0.095,-0.041,-0.044,0.019,96.000
00:00:37.050,-0.080,-0.040,-0.045,0.022,96.000
00:00:37.060,-0.095,-0.038,-0.046,0.025,96.000
00:00:37.070,-0.080,-0.037,-0.047,0.028,96.000
00:00:37.080,-0.100,-0.036,-0.049,0.030,96.000
00:00:37.090,-0.090,-0.035,-0.050,0.033,96.000
00:00:37.100,-0.065,-0.033,-0.051,0.036,96.000
00:00:37.110,0.000,-0.032,-0.052,0.038,96.000
00:00:37.120,0.040,-0.031,-0.054,0.041,96.000
00:00:37.130,0.045,-0.030,-0.055,0.043,96.000
00:00:37.140,0.160,-0.029,-0.056,0.046,96.000
00:00:37.150,0.150,-0.028,-0.057,0.048,96.000
00:00:37.160,0.070,-0.036,-0.061,0.051,96.000
00:00:37.170,0.020,-0.044,-0.064,0.053,96.000
00:00:37.180,-0.040,-0.052,-0.068,0.055,96.000
00:00:37.190,-0.065,-0.060,-0.072,0.057,96.000
00:00:37.200,-0.190,-0.067,-0.075,0.060,96.000
00:00:37.210,-0.185,-0.064,-0.080,0.062,96.000
00:00:37.220,-0.200,-0.060,-0.084,0.064,96.000
00:00:37.230,-0.190,-0.056,-0.088,0.066,96.000
00:00:37.240,-0.220,-0.052,-0.092,0.068,96.000
00:00:37.250,-0.155,-0.048,-0.097,0.070,96.000
00:00:37.260,0.295,-0.050,-0.101,0.072,96.000
00:00:37.270,1.220,-0.051,-0.105,0.074,96.000
00:00:37.280,1.710,-0.053,-0.110,0.076,96.000
00:00:37.290,0.065,-0.054,-0.114,0.078,96.000
00:00:37.300,-0.730,-0.056,-0.118,0.080,96.000
00:00:37.310,-0.630,-0.065,-0.121,0.082,96.000
00:00:37.320,-0.395,-0.074,-0.123,0.084,96.000
00:00:37.330,-0.150,-0.084,-0.125,0.085,96.000
00:00:37.340,-0.170,-0.093,-0.127,0.087,96.000
00:00:37.350,-0.155,-0.103,-0.130,0.089,96.000
00:00:37.360,-0.165,-0.097,-0.133,0.090,96.000
00:00:37.370,-0.140,-0.091,-0.136,0.092,96.000
00:00:37.380,-0.140,-0.085,-0.140,0.093,96.000
00:00:37.390,-0.110,-0.080,-0.143,0.095,96.000
00:00:37.400,-0.105,-0.074,-0.146,0.096,96.000
00:00:37.410,-0.075,-0.071,-0.153,0.098,96.000
00:00:37.420,-0.065,-0.068,-0.159,0.099,96.000
00:00:37.430,-0.030,-0.065,-0.165,0.101,96.000
00:00:37.440,-0.020,-0.062,-0.172,0.102,96.000
00:00:37.450,0.010,-0.059,-0.178,0.104,96.000
00:00:37.460,0.035,-0.057,-0.186,0.105,96.000
00:00:37.470,0.075,-0.056,-0.193,0.107,96.000
00:00:37.480,0.100,-0.054,-0.201,0.108,96.000
00:00:37.490,0.145,-0.053,-0.209,0.110,96.000
00:00:37.500,0.170,-0.051,-0.216,0.111,96.000
00:00:37.510,0.200,-0.056,-0.216,0.113,96.000
00:00:37.520,0.210,-0.060,-0.216,0.114,96.000
00:00:37.530,0.220,-0.065,-0.216,0.116,96.000
00:00:37.540,0.220,-0.070,-0.216,0.117,96.000
00:00:37.550,0.230,-0.074,-0.216,0.119,96.000
00:00:37.560,0.220,-0.079,-0.212,0.120,96.000
00:00:37.570,0.205,-0.084,-0.209,0.122,96.000
00:00:37.580,0.165,-0.088,-0.206,0.123,96.000
00:00:37.590,0.135,-0.093,-0.202,0.125,96.000
00:00:37.600,0.095,-0.098,-0.199,0.127,96.000
00:00:37.610,0.055,-0.095,-0.203,0.128,96.000
00:00:37.620,0.025,-0.092,-0.206,0.130,96.000
00:00:37.630,0.010,-0.089,-0.210,0.131,96.000
00:00:37.640,0.005,-0.087,-0.213,0.133,96.000
00:00:37.650,0.000,-0.084,-0.217,0.134,96.000
00:00:37.660,-0.005,-0.091,-0.214,0.136,96.000
00:00:37.670,0.000,-0.098,-0.212,0.137,96.000
00:00:37.680,0.005,-0.105,-0.209,0.139,96.000
00:00:37.690,0.005,-0.112,-0.207,0.140,96.000
00:00:37.700,0.000,-0.119,-0.205,0.142,96.000
00:00:37.710,0.000,-0.119,-0.207,0.143,96.000
00:00:37.720,-0.005,-0.118,-0.210,0.145,96.000
00:00:37.730,-0.015,-0.118,-0.213,0.146,96.000
00:00:37.740,-0.020,-0.118,-0.216,0.148,96.000
00:00:37.750,-0.030,-0.118,-0.219,0.149,96.000
00:00:37.760,-0.030,-0.113,-0.225,0.150,96.000
00:00:37.770,-0.040,-0.109,-0.231,0.152,96.000
00:00:37.780,-0.045,-0.104,-0.237,0.153,96.000
00:00:37.790,-0.055,-0.100,-0.243,0.155,96.000
00:00:37.800,-0.055,-0.096,-0.249,0.156,96.000
00:00:37.810,-0.060,-0.092,-0.252,0.158,96.000
00:00:37.820,-0.060,-0.089,-0.254,0.159,96.000
00:00:37.830,-0.065,-0.085,-0.257,0.161,96.000
00:00:37.840,-0.065,-0.081,-0.260,0.162,96.000
00:00:37.850,-0.075,-0.078,-0.263,0.164,96.000
00:00:37.860,-0.070,-0.073,-0.268,0.165,96.000
00:00:37.870,-0.080,-0.069,-0.273,0.167,96.000
00:00:37.880,-0.075,-0.064,-0.279,0.168,96.000
00:00:37.890,-0.085,-0.060,-0.284,0.170,96.000
00:00:37.900,-0.075,-0.055,-0.290,0.171,96.000
00:00:37.910,-0.085,-0.059,-0.288,0.173,96.000
00:00:37.920,-0.080,-0.064,-0.286,0.174,96.000
00:00:37.930,-0.090,-0.068,-0.284,0.175,96.000
00:00:37.940,-0.095,-0.072,-0.283,0.177,96.000
00:00:37.950,-0.105,-0.077,-0.281,0.178,96.000
00:00:37.960,-0.095,-0.080,-0.281,0.180,96.000
00:00:37.970,-0.105,-0.083,-0.281,0.181,96.000
00:00:37.980,-0.100,-0.086,-0.282,0.182,96.000
00:00:37.990,-0.070,-0.089,-0.282,0.183,96.000
00:00:38.000,-0.005,-0.093,-0.282,0.185,96.000
00:00:38.010,0.030,-0.094,-0.284,0.186,96.000
00:00:38.020,0.020,-0.096,-0.285,0.188,96.000
00:00:38.030,0.110,-0.098,-0.287,0.189,96.000
00:00:38.040,0.150,-0.099,-0.288,0.190,96.000
00:00:38.050,0.105,-0.101,-0.289,0.192,96.000
00:00:38.060,0.020,-0.098,-0.291,0.193,96.000
00:00:38.070,-0.035,-0.095,-0.293,0.194,96.000
00:00:38.080,-0.040,-0.092,-0.295,0.196,96.000
00:00:38.090,-0.160,-0.089,-0.296,0.197,96.000
00:00:38.100,-0.190,-0.086,-0.298,0.198,96.000
00:00:38.110,-0.200,-0.086,-0.300,0.199,96.000
00:00:38.120,-0.185,-0.086,-0.303,0.201,96.000
00:00:38.130,-0.190,-0.085,-0.305,0.202,96.000
00:00:38.140,-0.225,-0.085,-0.308,0.203,96.000
00:00:38.150,0.085,-0.085,-0.310,0.204,96.000
00:00:38.160,0.915,-0.089,-0.309,0.206,96.000
00:00:38.170,1.560,-0.093,-0.309,0.207,96.000
00:00:38.180,0.550,-0.097,-0.309,0.208,96.000
00:00:38.190,-0.500,-0.101,-0.308,0.209,96.000
00:00:38.200,-0.695,-0.104,-0.308,0.210,96.000
00:00:38.210,-0.440,-0.099,-0.310,0.211,96.000
00:00:38.220,-0.180,-0.094,-0.311,0.213,96.000
00:00:38.230,-0.170,-0.089,-0.313,0.214,96.000
00:00:38.240,-0.160,-0.084,-0.315,0.215,96.000
00:00:38.250,-0.155,-0.078,-0.317,0.216,96.000
00:00:38.260,-0.135,-0.079,-0.318,0.216,96.000
00:00:38.270,-0.135,-0.080,-0.318,0.217,96.000
00:00:38.280,-0.120,-0.080,-0.319,0.218,96.000
00:00:38.290,-0.110,-0.081,-0.319,0.219,96.000
00:00:38.300,-0.085,-0.081,-0.320,0.220,96.000
00:00:38.310,-0.065,-0.081,-0.323,0.221,96.000
00:00:38.320,-0.040,-0.081,-0.326,0.222,96.000
00:00:38.330,-0.020,-0.081,-0.329,0.223,96.000
00:00:38.340,0.005,-0.081,-0.332,0.224,96.000
00:00:38.350,0.025,-0.081,-0.335,0.225,96.000
00:00:38.360,0.060,-0.081,-0.339,0.226,96.000
00:00:38.370,0.085,-0.082,-0.343,0.227,96.000
00:00:38.380,0.120,-0.082,-0.347,0.228,96.000
00:00:38.390,0.155,-0.082,-0.351,0.229,96.000
00:00:38.400,0.180,-0.082,-0.355,0.230,96.000
00:00:38.410,0.195,-0.089,-0.356,0.231,96.000
00:00:38.420,0.205,-0.096,-0.356,0.232,96.000
00:00:38.430,0.195,-0.103,-0.357,0.233,96.000
00:00:38.440,0.210,-0.109,-0.358,0.233,96.000
00:00:38.450,0.210,-0.116,-0.359,0.234,96.000
00:00:38.460,0.200,-0.108,-0.361,0.235,96.000
00:00:38.470,0.175,-0.100,-0.363,0.236,96.000
00:00:38.480,0.155,-0.092,-0.366,0.237,96.000
00:00:38.490,0.110,-0.084,-0.368,0.237,96.000
00:00:38.500,0.075,-0.075,-0.370,0.238,96.000
00:00:38.510,0.050,-0.078,-0.371,0.239,96.000
00:00:38.520,0.025,-0.080,-0.372,0.240,96.000
00:00:38.530,0.010,-0.082,-0.373,0.241,96.000
00:00:38.540,0.010,-0.084,-0.374,0.241,96.000
00:00:38.550,0.000,-0.087,-0.375,0.242,96.000
00:00:38.560,0.000,-0.091,-0.375,0.243,96.000
00:00:38.570,0.010,-0.095,-0.376,0.244,96.000
00:00:38.580,0.005,-0.099,-0.376,0.245,96.000
00:00:38.590,0.000,-0.103,-0.377,0.245,96.000
00:00:38.600,0.000,-0.107,-0.378,0.246,96.000
00:00:38.610,-0.010,-0.098,-0.379,0.247,96.000
00:00:38.620,-0.020,-0.089,-0.381,0.247,96.000
00:00:38.630,-0.020,-0.080,-0.382,0.248,96.000
00:00:38.640,-0.025,-0.071,-0.384,0.249,96.000
00:00:38.650,-0.020,-0.062,-0.386,0.250,96.000
00:00:38.660,-0.035,-0.065,-0.386,0.250,96.000
00:00:38.670,-0.040,-0.068,-0.387,0.251,96.000
00:00:38.680,-0.045,-0.071,-0.388,0.252,96.000
00:00:38.690,-0.055,-0.074,-0.388,0.252,96.000
00:00:38.700,-0.060,-0.077,-0.389,0.253,96.000
00:00:38.710,-0.060,-0.075,-0.390,0.254,96.000
00:00:38.720,-0.065,-0.073,-0.391,0.254,96.000
00:00:38.730,-0.065,-0.071,-0.392,0.255,96.000
00:00:38.740,-0.075,-0.070,-0.392,0.256,96.000
00:00:38.750,-0.065,-0.068,-0.393,0.256,96.000
00:00:38.760,-0.080,-0.065,-0.393,0.257,96.000
00:00:38.770,-0.070,-0.063,-0.393,0.257,96.000
00:00:38.780,-0.075,-0.060,-0.393,0.258,96.000
00:00:38.790,-0.065,-0.058,-0.392,0.258,96.000
00:00:38.800,-0.075,-0.055,-0.392,0.259,96.000
00:00:38.810,-0.085,-0.060,-0.392,0.260,96.000
00:00:38.820,-0.085,-0.065,-0.392,0.260,96.000
00:00:38.830,-0.070,-0.070,-0.392,0.261,96.000
00:00:38.840,-0.085,-0.075,-0.392,0.261,96.000
00:00:38.850,-0.080,-0.079,-0.392,0.262,96.000
00:00:38.860,-0.095,-0.090,-0.391,0.262,96.000
00:00:38.870,-0.070,-0.101,-0.389,0.263,96.000
00:00:38.880,-0.095,-0.112,-0.387,0.263,96.000
00:00:38.890,-0.080,-0.123,-0.386,0.264,96.000
00:00:38.900,-0.055,-0.134,-0.384,0.264,96.000
00:00:38.910,0.000,-0.133,-0.382,0.265,96.000
00:00:38.920,0.030,-0.133,-0.381,0.265,96.000
00:00:38.930,0.050,-0.132,-0.380,0.265,96.000
00:00:38.940,0.150,-0.131,-0.378,0.266,96.000
00:00:38.950,0.165,-0.130,-0.377,0.266,97.000
00:00:38.960,0.115,-0.114,-0.378,0.266,97.000
00:00:38.970,0.035,-0.099,-0.378,0.266,97.000
00:00:38.980,-0.030,-0.083,-0.379,0.267,97.000
00:00:38.990,-0.045,-0.067,-0.380,0.267,97.000
00:00:39.000,-0.165,-0.051,-0.381,0.267,97.000
00:00:39.010,-0.165,-0.049,-0.380,0.266,97.000
00:00:39.020,-0.185,-0.048,-0.380,0.265,97.000
00:00:39.030,-0.175,-0.046,-0.380,0.264,97.000
00:00:39.040,-0.200,-0.044,-0.379,0.263,97.000
00:00:39.050,-0.180,-0.043,-0.379,0.262,97.000
00:00:39.060,0.175,-0.045,-0.379,0.260,97.000
00:00:39.070,0.960,-0.047,-0.378,0.258,97.000
00:00:39.080,1.480,-0.050,-0.378,0.255,97.000
00:00:39.090,0.235,-0.052,-0.377,0.253,97.000
00:00:39.100,-0.550,-0.054,-0.377,0.251,97.000
00:00:39.110,-0.675,-0.058,-0.375,0.248,97.000
00:00:39.120,-0.455,-0.062,-0.372,0.246,97.000
00:00:39.130,-0.190,-0.066,-0.370,0.243,97.000
00:00:39.140,-0.170,-0.070,-0.368,0.240,97.000
00:00:39.150,-0.145,-0.074,-0.365,0.238,97.000
00:00:39.160,-0.165,-0.078,-0.364,0.235,97.000
00:00:39.170,-0.125,-0.083,-0.362,0.233,97.000
00:00:39.180,-0.130,-0.087,-0.361,0.230,97.000
00:00:39.190,-0.100,-0.092,-0.360,0.228,97.000
00:00:39.200,-0.100,-0.096,-0.358,0.225,97.000
00:00:39.210,-0.080,-0.092,-0.359,0.223,97.000
00:00:39.220,-0.075,-0.088,-0.360,0.221,97.000
00:00:39.230,-0.040,-0.083,-0.361,0.218,97.000
00:00:39.240,-0.030,-0.079,-0.362,0.216,97.000
00:00:39.250,0.005,-0.075,-0.363,0.213,97.000
00:00:39.260,0.015,-0.075,-0.363,0.211,97.000
00:00:39.270,0.055,-0.075,-0.362,0.209,97.000
00:00:39.280,0.070,-0.075,-0.362,0.206,97.000
00:00:39.290,0.105,-0.075,-0.361,0.204,97.000
00:00:39.300,0.125,-0.075,-0.361,0.201,97.000
00:00:39.310,0.160,-0.074,-0.358,0.199,97.000
00:00:39.320,0.175,-0.072,-0.355,0.196,97.000
00:00:39.330,0.190,-0.071,-0.352,0.194,97.000
00:00:39.340,0.180,-0.069,-0.349,0.191,97.000
00:00:39.350,0.200,-0.068,-0.346,0.188,97.000
00:00:39.360,0.210,-0.062,-0.343,0.185,97.000
00:00:39.370,0.195,-0.056,-0.340,0.182,97.000
00:00:39.380,0.165,-0.050,-0.338,0.180,97.000
00:00:39.390,0.155,-0.043,-0.335,0.177,97.000
00:00:39.400,0.110,-0.037,-0.332,0.174,97.000
00:00:39.410,0.080,-0.040,-0.331,0.171,97.000
00:00:39.420,0.035,-0.043,-0.329,0.168,97.000
00:00:39.430,0.035,-0.046,-0.328,0.165,97.000
00:00:39.440,0.025,-0.049,-0.327,0.162,97.000
00:00:39.450,0.015,-0.052,-0.326,0.159,97.000
00:00:39.460,0.000,-0.057,-0.322,0.156,97.000
00:00:39.470,0.000,-0.061,-0.318,0.153,97.000
00:00:39.480,0.000,-0.065,-0.314,0.150,97.000
00:00:39.490,0.005,-0.070,-0.311,0.147,97.000
00:00:39.500,0.000,-0.074,-0.307,0.144,97.000
00:00:39.510,-0.005,-0.073,-0.304,0.141,97.000
00:00:39.520,-0.010,-0.073,-0.302,0.139,97.000
00:00:39.530,-0.020,-0.072,-0.300,0.136,97.000
00:00:39.540,-0.015,-0.071,-0.297,0.133,97.000
00:00:39.550,-0.035,-0.071,-0.295,0.130,97.000
00:00:39.560,-0.045,-0.070,-0.293,0.127,97.000
00:00:39.570,-0.045,-0.069,-0.292,0.124,97.000
00:00:39.580,-0.045,-0.068,-0.291,0.121,97.000
00:00:39.590,-0.040,-0.067,-0.289,0.118,97.000
00:00:39.600,-0.060,-0.067,-0.288,0.116,97.000
00:00:39.610,-0.075,-0.065,-0.285,0.113,97.000
00:00:39.620,-0.065,-0.064,-0.282,0.110,97.000
00:00:39.630,-0.060,-0.063,-0.280,0.108,97.000
00:00:39.640,-0.065,-0.062,-0.277,0.105,97.000
00:00:39.650,-0.070,-0.061,-0.274,0.102,97.000
00:00:39.660,-0.070,-0.059,-0.271,0.100,97.000
00:00:39.670,-0.080,-0.057,-0.268,0.097,97.000
00:00:39.680,-0.070,-0.055,-0.266,0.094,97.000
00:00:39.690,-0.070,-0.053,-0.263,0.091,97.000
00:00:39.700,-0.075,-0.052,-0.260,0.089,97.000
00:00:39.710,-0.090,-0.049,-0.257,0.086,97.000
00:00:39.720,-0.090,-0.046,-0.255,0.084,97.000
00:00:39.730,-0.075,-0.043,-0.252,0.081,97.000
00:00:39.740,-0.090,-0.040,-0.250,0.079,97.000
00:00:39.750,-0.080,-0.037,-0.247,0.076,97.000
00:00:39.760,-0.100,-0.035,-0.244,0.074,97.000
00:00:39.770,-0.085,-0.032,-0.240,0.071,97.000
00:00:39.780,-0.090,-0.030,-0.237,0.069,97.000
00:00:39.790,-0.075,-0.028,-0.234,0.066,97.000
00:00:39.800,-0.115,-0.026,-0.230,0.063,97.000
00:00:39.810,-0.090,-0.027,-0.224,0.061,97.000
00:00:39.820,-0.070,-0.027,-0.218,0.058,97.000
00:00:39.830,-0.020,-0.028,-0.212,0.056,97.000
00:00:39.840,0.015,-0.029,-0.205,0.053,97.000
00:00:39.850,0.025,-0.030,-0.199,0.051,97.000
00:00:39.860,0.130,-0.036,-0.192,0.048,97.000
00:00:39.870,0.170,-0.042,-0.184,0.046,97.000
00:00:39.880,0.095,-0.049,-0.177,0.043,97.000
00:00:39.890,0.015,-0.055,-0.169,0.041,97.000
00:00:39.900,-0.040,-0.062,-0.162,0.038,97.000
00:00:39.910,-0.055,-0.062,-0.158,0.036,97.000
00:00:39.920,-0.185,-0.063,-0.154,0.033,97.000
00:00:39.930,-0.185,-0.064,-0.150,0.030,97.000
00:00:39.940,-0.205,-0.065,-0.145,0.028,97.000
00:00:39.950,-0.175,-0.065,-0.141,0.025,97.000
00:00:39.960,-0.220,-0.058,-0.144,0.023,97.000
00:00:39.970,-0.165,-0.051,-0.146,0.021,97.000
00:00:39.980,0.245,-0.044,-0.149,0.019,97.000
00:00:39.990,1.005,-0.037,-0.151,0.016,97.000
00:00:40.000,1.455,-0.031,-0.154,0.014,97.000
00:00:40.010,0.175,-0.032,-0.148,0.012,97.000
00:00:40.020,-0.560,-0.033,-0.143,0.010,97.000
00:00:40.030,-0.705,-0.034,-0.138,0.008,97.000
00:00:40.040,-0.500,-0.036,-0.133,0.006,97.000
00:00:40.050,-0.230,-0.037,-0.128,0.004,97.000
00:00:40.060,-0.185,-0.039,-0.123,0.002,97.000
00:00:40.070,-0.155,-0.040,-0.118,0.000,97.000
00:00:40.080,-0.155,-0.042,-0.113,-0.002,97.000
00:00:40.090,-0.135,-0.044,-0.108,-0.004,97.000
00:00:40.100,-0.145,-0.046,-0.103,-0.006,97.000
00:00:40.110,-0.110,-0.051,-0.105,-0.007,97.000
00:00:40.120,-0.105,-0.055,-0.106,-0.009,97.000
00:00:40.130,-0.075,-0.060,-0.108,-0.010,97.000
00:00:40.140,-0.075,-0.065,-0.109,-0.011,97.000
00:00:40.150,-0.035,-0.069,-0.111,-0.013,97.000
00:00:40.160,-0.035,-0.071,-0.110,-0.014,97.000
00:00:40.170,0.000,-0.072,-0.110,-0.015,97.000
00:00:40.180,0.015,-0.073,-0.110,-0.017,97.000
00:00:40.190,0.055,-0.074,-0.110,-0.018,97.000
00:00:40.200,0.070,-0.076,-0.109,-0.019,97.000
00:00:40.210,0.105,-0.074,-0.108,-0.020,97.000
00:00:40.220,0.125,-0.072,-0.108,-0.021,97.000
00:00:40.230,0.155,-0.070,-0.107,-0.022,97.000
00:00:40.240,0.160,-0.068,-0.106,-0.024,97.000
00:00:40.250,0.185,-0.066,-0.105,-0.025,97.000
00:00:40.260,0.195,-0.066,-0.100,-0.026,97.000
00:00:40.270,0.210,-0.065,-0.096,-0.027,97.000
00:00:40.280,0.195,-0.065,-0.091,-0.028,97.000
00:00:40.290,0.175,-0.065,-0.086,-0.028,97.000
00:00:40.300,0.160,-0.064,-0.081,-0.029,97.000
00:00:40.310,0.135,-0.063,-0.081,-0.030,97.000
00:00:40.320,0.100,-0.062,-0.081,-0.031,97.000
00:00:40.330,0.060,-0.061,-0.081,-0.031,97.000
00:00:40.340,0.035,-0.060,-0.080,-0.032,97.000
00:00:40.350,0.015,-0.059,-0.080,-0.033,97.000
00:00:40.360,0.010,-0.064,-0.082,-0.033,97.000
00:00:40.370,-0.005,-0.069,-0.083,-0.033,97.000
00:00:40.380,-0.010,-0.074,-0.085,-0.032,97.000
00:00:40.390,-0.005,-0.079,-0.086,-0.032,97.000
00:00:40.400,0.000,-0.084,-0.087,-0.032,97.000
00:00:40.410,0.000,-0.080,-0.087,-0.031,97.000
00:00:40.420,-0.015,-0.076,-0.086,-0.030,97.000
00:00:40.430,-0.015,-0.072,-0.086,-0.028,97.000
00:00:40.440,-0.020,-0.068,-0.085,-0.027,97.000
00:00:40.450,-0.035,-0.064,-0.084,-0.026,97.000
00:00:40.460,-0.045,-0.062,-0.088,-0.024,97.000
00:00:40.470,-0.050,-0.059,-0.091,-0.021,97.000
00:00:40.480,-0.045,-0.056,-0.094,-0.019,97.000
00:00:40.490,-0.060,-0.053,-0.098,-0.017,97.000
00:00:40.500,-0.070,-0.051,-0.101,-0.015,97.000
00:00:40.510,-0.080,-0.056,-0.102,-0.013,97.000
00:00:40.520,-0.070,-0.062,-0.103,-0.010,97.000
00:00:40.530,-0.075,-0.068,-0.105,-0.008,97.000
00:00:40.540,-0.080,-0.074,-0.106,-0.005,97.000
00:00:40.550,-0.085,-0.079,-0.107,-0.003,97.000
00:00:40.560,-0.085,-0.084,-0.106,-0.001,97.000
00:00:40.570,-0.090,-0.089,-0.105,0.002,97.000
00:00:40.580,-0.085,-0.094,-0.105,0.004,97.000
00:00:40.590,-0.085,-0.098,-0.104,0.007,97.000
00:00:40.600,-0.095,-0.103,-0.103,0.009,97.000
00:00:40.610,-0.100,-0.099,-0.109,0.012,97.000
00:00:40.620,-0.090,-0.096,-0.114,0.015,97.000
00:00:40.630,-0.100,-0.092,-0.119,0.017,97.000
00:00:40.640,-0.095,-0.088,-0.125,0.019,97.000
00:00:40.650,-0.105,-0.084,-0.130,0.022,97.000
00:00:40.660,-0.100,-0.087,-0.134,0.024,97.000
00:00:40.670,-0.100,-0.091,-0.138,0.027,97.000
00:00:40.680,-0.100,-0.094,-0.142,0.029,97.000
00:00:40.690,-0.110,-0.097,-0.146,0.031,97.000
00:00:40.700,-0.095,-0.100,-0.150,0.034,97.000
00:00:40.710,-0.055,-0.107,-0.148,0.036,97.000
00:00:40.720,0.010,-0.114,-0.145,0.038,97.000
00:00:40.730,0.020,-0.121,-0.143,0.040,97.000
00:00:40.740,0.055,-0.128,-0.141,0.042,97.000
00:00:40.750,0.170,-0.135,-0.139,0.044,97.000
00:00:40.760,0.120,-0.128,-0.138,0.046,97.000
00:00:40.770,0.040,-0.121,-0.138,0.049,97.000
00:00:40.780,-0.020,-0.114,-0.138,0.051,97.000
00:00:40.790,-0.040,-0.107,-0.138,0.053,97.000
00:00:40.800,-0.130,-0.100,-0.137,0.055,97.000
00:00:40.810,-0.200,-0.103,-0.139,0.057,97.000
00:00:40.820,-0.195,-0.106,-0.140,0.059,97.000
00:00:40.830,-0.200,-0.109,-0.142,0.061,97.000
00:00:40.840,-0.195,-0.112,-0.143,0.064,97.000
00:00:40.850,-0.245,-0.116,-0.145,0.066,97.000
00:00:40.860,0.000,-0.117,-0.146,0.068,97.000
00:00:40.870,0.645,-0.119,-0.147,0.070,97.000
00:00:40.880,1.300,-0.121,-0.148,0.072,97.000
00:00:40.890,0.990,-0.123,-0.149,0.074,97.000
00:00:40.900,-0.205,-0.125,-0.150,0.076,97.000
00:00:40.910,-0.735,-0.129,-0.153,0.078,97.000
00:00:40.920,-0.560,-0.133,-0.157,0.080,97.000
00:00:40.930,-0.300,-0.137,-0.161,0.082,97.000
00:00:40.940,-0.160,-0.141,-0.164,0.083,97.000
00:00:40.950,-0.160,-0.145,-0.168,0.085,97.000
00:00:40.960,-0.140,-0.152,-0.171,0.087,97.000
00:00:40.970,-0.140,-0.160,-0.173,0.089,97.000
00:00:40.980,-0.125,-0.167,-0.176,0.091,97.000
00:00:40.990,-0.115,-0.174,-0.179,0.093,97.000
00:00:41.000,-0.095,-0.182,-0.181,0.095,97.000
00:00:41.010,-0.085,-0.177,-0.182,0.097,97.000
00:00:41.020,-0.060,-0.171,-0.182,0.099,97.000
00:00:41.030,-0.045,-0.166,-0.182,0.101,97.000
00:00:41.040,-0.020,-0.161,-0.182,0.103,97.000
00:00:41.050,0.000,-0.156,-0.183,0.105,97.000
00:00:41.060,0.030,-0.151,-0.187,0.106,97.000
00:00:41.070,0.050,-0.146,-0.191,0.108,97.000
00:00:41.080,0.085,-0.142,-0.195,0.110,97.000
00:00:41.090,0.115,-0.137,-0.199,0.112,97.000
00:00:41.100,0.145,-0.132,-0.203,0.114,97.000
00:00:41.110,0.175,-0.129,-0.206,0.115,97.000
00:00:41.120,0.200,-0.127,-0.208,0.117,97.000
00:00:41.130,0.205,-0.124,-0.210,0.119,97.000
00:00:41.140,0.210,-0.121,-0.213,0.121,97.000
00:00:41.150,0.220,-0.118,-0.215,0.123,97.000
00:00:41.160,0.220,-0.121,-0.211,0.125,97.000
00:00:41.170,0.210,-0.124,-0.208,0.127,97.000
00:00:41.180,0.185,-0.127,-0.204,0.128,97.000
00:00:41.190,0.150,-0.130,-0.201,0.130,97.000
00:00:41.200,0.105,-0.133,-0.197,0.132,97.000
00:00:41.210,0.070,-0.132,-0.199,0.134,97.000
00:00:41.220,0.040,-0.131,-0.201,0.135,97.000
00:00:41.230,0.020,-0.130,-0.202,0.137,97.000
00:00:41.240,0.005,-0.128,-0.204,0.139,97.000
00:00:41.250,0.000,-0.127,-0.205,0.141,97.000
00:00:41.260,0.000,-0.126,-0.206,0.142,97.000
00:00:41.270,-0.005,-0.125,-0.207,0.144,97.000
00:00:41.280,0.000,-0.124,-0.208,0.146,97.000
00:00:41.290,-0.005,-0.123,-0.209,0.147,97.000
00:00:41.300,0.000,-0.122,-0.210,0.149,97.000
00:00:41.310,0.000,-0.128,-0.205,0.151,97.000
00:00:41.320,0.000,-0.134,-0.201,0.152,97.000
00:00:41.330,-0.010,-0.139,-0.196,0.154,97.000
00:00:41.340,-0.015,-0.145,-0.191,0.155,97.000
00:00:41.350,-0.025,-0.151,-0.187,0.157,97.000
00:00:41.360,-0.030,-0.148,-0.186,0.158,97.000
